image,caption,rating
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg,Little girl playing on a scooter in her house .,1.4985856
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg,A woman next to a dog which is running an obstacle course .,1.4027158
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .,1.3208357
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg,A woman holding a black leash and a man looking down .,1.6108563
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg,Two black dogs run through sand .,2.2404728
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg,A person riding a snowboard jumps high over the snowy hill .,1.3975416
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg,People are watching a snowboarder perform a trick in the air .,1.3181291
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg,An airborne dog on a leash with a woman .,2.3543134
http://134.100.15.200/flickr8k/Images/1287475186_2dee85f1a5.jpg,Two black dogs are dog paddling in a sparkling blue pool .,1.3568581
http://134.100.15.200/flickr8k/Images/1287475186_2dee85f1a5.jpg,A swimmer is doing the backstroke in the swimming pool .,1.9271184
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,Boys in life jackets on a watercraft .,2.135903
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,a boy jumps into the blue pool water .,2.5583453
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,A surfer rides a wave in a clear blue ocean .,1.7570015
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,A boy is about to jump into the water .,2.8131895
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A snowboarder jumps high in the air over a snowy hill .,1.8623916
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,Person snowboarding at a ski slope .,1.4893976
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,1.4148606
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A snowboarder in the air over a snowy mountain .,1.8574625
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,"Two children , one of which is holding a stick , are standing on the beach as the sun begins to set .",3.300353
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,A person on the beach beside the ocean at sunset .,3.4524238
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,Two people walking along the beach at sunset towarn a group of people .,2.9088402
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,A small girl is sitting on the cement dropping some chalk,1.95293
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,a dog on the beach .,1.8300518
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg,A man in a striped shirt is demonstrating a product .,1.7288458
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg,A man and woman look back at the camera while standing in front of a red art structure .,1.3284917
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,A person is hanging upside down from power lines .,1.3435484
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,A crowd of people at an outdoor event,1.4270227
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,An officer stands next to a car on a city street .,2.6916482
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .,2.1791692
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,"A woman crosses the street near a man , who is on his cellphone .",2.689133
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,A woman is doing a backwards flip in front of a crowd of other people sitting on the sidewalk .,1.405276
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A young girl jumping over a railing or a ladder on its side .,1.3030063
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A crowd of people at an outdoor event,2.2191372
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A woman next to a dog which is running an obstacle course .,1.315518
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,a middle aged man is standing next to a white wall underneath some catholic theme pictures .,1.3171293
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A woman writing while standing by men .,1.3620267
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A group of children gather around a white dog on the grass outside .,1.2847917
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,Two redheaded boys in brown shirts stand on a table and are fighting with sticks .,1.3339055
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,"A woman in a red coat is smiling , while people in the background are walking around in winter clothing .",1.3570079
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,A young boy jumps around on a blue mat with a half-smile on his face .,1.8115778
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,A person wearing a red jacket and helmet walks up near the large rock .,1.3586252
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,Two children kneeling down with pirate hats on,1.5232861
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A little boy slides down a bright red corkscrew slide .,1.3620312
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A little boy is leaping in the air onto a water slide .,2.1596186
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A kid in a blue top leaps into a raked pile of leaves in front of trees .,1.8535951
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A brown dog hops over a fallen tree branch .,1.3538775
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A man kneels in the wet sand at a beach near a dog .,1.9728899
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A man in a brown sweater and a woman smile for their video camera .,1.5828776
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A dog is running along the beach beside the ocean .,1.8210303
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,a dog on the beach .,1.6697665
http://134.100.15.200/flickr8k/Images/1356796100_b265479721.jpg,A toddler girl in a swing is laughing .,1.399533
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A grey dog walks on top of a fallen tree in the woods .,1.3144376
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A black dog jumping off a river bank near a wooded area .,1.3321261
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A man riding a brown horse poses in front of a mountain scene .,1.3434412
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,Person in blue jacket on a bike on a dirt course with people looking from behind a red and white barrier .,1.4261948
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg,"A boy smiling , leaning over a wagon filled with two large pumpkins .",2.595917
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg,A little boy in navy blue is running very fast .,2.2013059
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,Several people on top of a mountain look down at the ground .,1.3607415
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A group of people are sitting on the porch of a brick building .,1.4415534
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A man wearing red shorts is holding onto the rocks beside the water .,1.8708351
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A man scales a rock in the forest .,1.4730574
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A person swimming in water nearby rocks and a small waterfall .,1.9775591
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A person is standing on jagged rocks above the water below .,1.7959164
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,person rock climbing,1.3552312
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,Two people climb a rock overhanging water .,1.5687432
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A white dog runs along a path , trailing a leash .",1.4994209
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A dog in a grassy field , looking up .",1.3516145
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A picture of Albert Einstein on a white bear statue , with a little boy standing under the bear statue 's face .",1.3257272
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,Two dogs run down a dirt path in the forest .,1.4312034
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg,Two girls and a woman walking on the sidewalk,1.8188392
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg,A blonde girl surfing down a sandy hill,1.6718924
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,A woman in a red shirt with her arm raised .,1.7803926
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,A girl in a black outfit with a red sash and a black headband has one hand on her waist and one extended straight out .,2.0560155
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,"A man and a woman walking down a street , carrying luggage .",1.8292669
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,Three dogs running through water .,2.6610267
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A black dog on a beach carrying a ball in its mouth .,2.6303682
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A white dog is running through the water onto the shore .,2.3676162
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A dog wading in the water with a ball in his mouth,2.7887936
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A black dog walking along a rocky terrain .,2.5742068
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,A homeless man stands with a sign next to orange construction cones .,1.344916
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,Three dogs running on a racing track .,1.3833767
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,People at park sitting on benches and a woman taking care of her child in the stroller .,1.3519337
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,A woman holding a camera .,1.3114506
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,"A man in a blue t-shirt holds a camera ,",1.4137543
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,"The legs and feet of people sitting on a wooden table , two cameras and cigarettes on it .",1.3436385
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,boy and girl make a sand castle,1.514962
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,A girl with a bucket of water is being chased by a boy with a bucket of water .,1.3584154
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,A boy plays in the sand .,3.5543761
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A blueish green car on a dirt road splashing water on the left .,1.855478
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,Man falling off a blue surfboard in the ocean .,2.244523
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A person swimming in water nearby rocks and a small waterfall .,1.9143062
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,Two people having a picnic by the shore .,1.37285
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A tan dog jumps into water .,1.7763623
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A person walks along the beach and leaves footprints in the sand .,2.9934998
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A dog is running along the beach beside the ocean .,1.829439
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,Two kids playing on a pebble beach by the water,2.635774
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,a dog on the beach .,1.9229978
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .,1.9637649
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A young girl holding a boogie board at the beach,2.383077
http://134.100.15.200/flickr8k/Images/1415591512_a84644750c.jpg,A multicolor dog in a red collar crouching on the grass .,1.3310182
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg,a person is sliding down a brick rail on a snowboard .,2.1962805
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg,"Four people holding each others shoulders with a brown dog in front of them , standing on snow .",1.3313212
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A white dog jumps to catch a blue ball in a living room .,3.9948688
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A white puppy is running on a tiled floor .,1.9925586
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,Large dog plays with two smaller dogs on grass .,2.1579914
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A black dog and a white dog play in the street together .,2.6221542
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,A black dog jumping off of a dock .,1.4451425
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,The Asian girl wearing a pink and black striped top is walking next to the girl in the grey top .,1.3868809
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,A dog standing on a beach .,1.8838496
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A person on the beach beside the ocean at sunset .,1.5664402
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A man wearing an orange cap sits on a white bench beside a blue trashcan .,1.3487178
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A person sits on a red bench to eat while another watches .,1.350499
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,two men sit on a chairlift .,1.3304379
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,1.3186208
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A mountain biker is racing through a shaded trail .,1.9923761
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person is hiking to the top of a hill .,3.9381082
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person descends a rope from a cliff into the ocean .,1.4152602
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A grey dog walks on top of a fallen tree in the woods .,1.3290522
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A little boy in a striped shirt is standing behind a tree .,1.5128635
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A man in a white uniform jumps while holding a basketball as another in blue blocks him .,1.3775812
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A man scales a rock in the forest .,3.2719438
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,girl posing on tree,1.3776495
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg,Two girls in soccer strips are playing on a sports field .,2.8901427
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg,A woman riding a bike in a park,1.3720622
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A person walks along the beach and leaves footprints in the sand .,2.7827253
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A brown dog leaps into the air next to a black dog on a sandy bay .,1.7935979
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A dog is running along the beach beside the ocean .,1.9112539
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,a large dog runs on the beach with something hanging out of its mouth .,1.6920019
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,a dog on the beach .,1.9719691
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,A group of people walking a city street in warm weather .,1.3943477
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,A crowd of people at an outdoor event,2.2141519
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two women crossing the street on a cold day,1.2983543
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two people on a motorcycle .,1.5498891
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two people stop on an empty city street .,1.3540102
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg,"Two little girls , both dressed in pink , play on the jungle gym .",3.890667
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg,A group of children gather around a white dog on the grass outside .,1.3153112
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg,Rafting boat on river .,3.5211468
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg,A person swimming in water nearby rocks and a small waterfall .,1.9449079
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,Snowboarders sitting in the snow while skiers take the hill .,1.9108958
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,Person snowboarding at a ski slope .,1.9735215
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,A person riding a snowboard jumps high over the snowy hill .,1.989375
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,a skier is throwing up snow as he skis off piste .,2.3610885
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,a brown and black dog swimming in a river,2.2829502
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,"Two dogs , identical white with brown spots wrestle on jet black sand .",1.3705227
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,A large white bird flying over water .,1.5850115
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,A white birds lands swiftly in the water .,1.7525558
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,a grey dog swimming through a river with a stick in his mouth,2.4960825
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg,A homeless man stands with a sign next to orange construction cones .,1.3346176
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg,A girl is wear a green dress .,1.4200227
