image,caption,rating
http://134.100.15.200/flickr8k/Images/1287475186_2dee85f1a5.jpg,A swimmer is doing the backstroke in the swimming pool .,2.0601287
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,Boys in life jackets on a watercraft .,3.0487614
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,a boy jumps into the blue pool water .,3.8096948
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,A surfer rides a wave in a clear blue ocean .,2.8793635
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg,A boy is about to jump into the water .,3.9915738
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A snowboarder jumps high in the air over a snowy hill .,2.6608646
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,Person snowboarding at a ski slope .,1.2727755
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,2.3197637
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg,A snowboarder in the air over a snowy mountain .,2.624535
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,"Two children , one of which is holding a stick , are standing on the beach as the sun begins to set .",4.3827243
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,A person on the beach beside the ocean at sunset .,3.9050488
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,Two people walking along the beach at sunset towarn a group of people .,4.0469484
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,A small girl is sitting on the cement dropping some chalk,2.5239227
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg,a dog on the beach .,2.2045045
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg,A man in a striped shirt is demonstrating a product .,2.479148
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg,A man and woman look back at the camera while standing in front of a red art structure .,1.1315323
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,A person is hanging upside down from power lines .,1.2253381
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,A crowd of people at an outdoor event,1.8234541
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg,An officer stands next to a car on a city street .,3.1147404
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .,2.776425
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,"A woman crosses the street near a man , who is on his cellphone .",3.338541
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg,A woman is doing a backwards flip in front of a crowd of other people sitting on the sidewalk .,1.5437222
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A young girl jumping over a railing or a ladder on its side .,1.1543317
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A crowd of people at an outdoor event,2.4169693
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A woman next to a dog which is running an obstacle course .,1.1277792
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,a middle aged man is standing next to a white wall underneath some catholic theme pictures .,1.1757793
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A woman writing while standing by men .,1.437376
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg,A group of children gather around a white dog on the grass outside .,1.1173888
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,Two redheaded boys in brown shirts stand on a table and are fighting with sticks .,1.1942326
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,"A woman in a red coat is smiling , while people in the background are walking around in winter clothing .",1.2531585
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,A young boy jumps around on a blue mat with a half-smile on his face .,2.9949632
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,A person wearing a red jacket and helmet walks up near the large rock .,1.2025563
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg,Two children kneeling down with pirate hats on,1.4759634
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A little boy slides down a bright red corkscrew slide .,1.7243626
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A little boy is leaping in the air onto a water slide .,2.9738455
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A kid in a blue top leaps into a raked pile of leaves in front of trees .,2.5928943
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg,A brown dog hops over a fallen tree branch .,1.1881919
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A man kneels in the wet sand at a beach near a dog .,2.3064432
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A man in a brown sweater and a woman smile for their video camera .,2.0534334
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,A dog is running along the beach beside the ocean .,1.4216585
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg,a dog on the beach .,1.5764203
http://134.100.15.200/flickr8k/Images/1356796100_b265479721.jpg,A toddler girl in a swing is laughing .,2.4046073
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A grey dog walks on top of a fallen tree in the woods .,1.1163577
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A black dog jumping off a river bank near a wooded area .,1.1259118
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,A man riding a brown horse poses in front of a mountain scene .,1.1251363
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg,Person in blue jacket on a bike on a dirt course with people looking from behind a red and white barrier .,1.2555645
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg,"A boy smiling , leaning over a wagon filled with two large pumpkins .",3.8903933
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg,A little boy in navy blue is running very fast .,3.3345144
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,Several people on top of a mountain look down at the ground .,1.1311041
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A group of people are sitting on the porch of a brick building .,1.137193
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A man wearing red shorts is holding onto the rocks beside the water .,2.5731916
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A man scales a rock in the forest .,1.3134233
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A person swimming in water nearby rocks and a small waterfall .,2.4314747
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,A person is standing on jagged rocks above the water below .,1.4121697
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,person rock climbing,1.1791856
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg,Two people climb a rock overhanging water .,1.339832
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A white dog runs along a path , trailing a leash .",1.9306114
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A dog in a grassy field , looking up .",1.2430297
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,"A picture of Albert Einstein on a white bear statue , with a little boy standing under the bear statue 's face .",1.1385338
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg,Two dogs run down a dirt path in the forest .,1.5894951
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg,Two girls and a woman walking on the sidewalk,2.8846712
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg,A blonde girl surfing down a sandy hill,2.8471956
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,A woman in a red shirt with her arm raised .,2.5642195
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,A girl in a black outfit with a red sash and a black headband has one hand on her waist and one extended straight out .,2.8738544
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg,"A man and a woman walking down a street , carrying luggage .",2.3135064
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,Three dogs running through water .,3.032863
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A black dog on a beach carrying a ball in its mouth .,3.1787748
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A white dog is running through the water onto the shore .,2.8205135
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A dog wading in the water with a ball in his mouth,3.0985024
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg,A black dog walking along a rocky terrain .,3.361652
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,A homeless man stands with a sign next to orange construction cones .,1.2018818
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,Three dogs running on a racing track .,1.18795
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,People at park sitting on benches and a woman taking care of her child in the stroller .,1.3782859
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,A woman holding a camera .,1.16275
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,"A man in a blue t-shirt holds a camera ,",1.5363564
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg,"The legs and feet of people sitting on a wooden table , two cameras and cigarettes on it .",1.1711496
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,boy and girl make a sand castle,2.7352538
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,A girl with a bucket of water is being chased by a boy with a bucket of water .,1.6132649
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg,A boy plays in the sand .,3.6775775
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A blueish green car on a dirt road splashing water on the left .,2.513063
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,Man falling off a blue surfboard in the ocean .,2.769796
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A person swimming in water nearby rocks and a small waterfall .,2.6001575
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,Two people having a picnic by the shore .,1.3299053
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg,A tan dog jumps into water .,1.7986865
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A person walks along the beach and leaves footprints in the sand .,3.8665333
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A dog is running along the beach beside the ocean .,1.3077852
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,Two kids playing on a pebble beach by the water,3.7860928
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,a dog on the beach .,1.4813305
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .,2.701892
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg,A young girl holding a boogie board at the beach,3.2970142
http://134.100.15.200/flickr8k/Images/1415591512_a84644750c.jpg,A multicolor dog in a red collar crouching on the grass .,1.1713905
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg,a person is sliding down a brick rail on a snowboard .,2.9996789
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg,"Four people holding each others shoulders with a brown dog in front of them , standing on snow .",1.1520251
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A white dog jumps to catch a blue ball in a living room .,4.5389843
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A white puppy is running on a tiled floor .,2.4192228
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,Large dog plays with two smaller dogs on grass .,2.7547312
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg,A black dog and a white dog play in the street together .,2.8279743
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,A black dog jumping off of a dock .,1.2452773
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,The Asian girl wearing a pink and black striped top is walking next to the girl in the grey top .,1.3621695
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg,A dog standing on a beach .,1.3235085
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A person on the beach beside the ocean at sunset .,2.535581
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A man wearing an orange cap sits on a white bench beside a blue trashcan .,1.2224514
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,A person sits on a red bench to eat while another watches .,1.1590207
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg,two men sit on a chairlift .,1.1258343
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,1.1510379
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A mountain biker is racing through a shaded trail .,2.6136863
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person is hiking to the top of a hill .,4.38449
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg,A person descends a rope from a cliff into the ocean .,1.8020477
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A grey dog walks on top of a fallen tree in the woods .,1.1279633
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A little boy in a striped shirt is standing behind a tree .,1.5406857
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A man in a white uniform jumps while holding a basketball as another in blue blocks him .,1.6061025
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,A man scales a rock in the forest .,3.6440074
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg,girl posing on tree,2.7852094
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg,Two girls in soccer strips are playing on a sports field .,3.5875134
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg,A woman riding a bike in a park,1.2193948
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A person walks along the beach and leaves footprints in the sand .,3.8570428
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A brown dog leaps into the air next to a black dog on a sandy bay .,1.7581824
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,A dog is running along the beach beside the ocean .,2.718577
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,a large dog runs on the beach with something hanging out of its mouth .,1.8449426
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg,a dog on the beach .,2.6278276
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,A group of people walking a city street in warm weather .,1.1852849
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,A crowd of people at an outdoor event,2.1453187
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two women crossing the street on a cold day,1.142556
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two people on a motorcycle .,1.8778895
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg,Two people stop on an empty city street .,1.2163109
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg,"Two little girls , both dressed in pink , play on the jungle gym .",4.4087696
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg,A group of children gather around a white dog on the grass outside .,1.1242257
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg,Rafting boat on river .,4.262742
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg,A person swimming in water nearby rocks and a small waterfall .,2.2115927
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,Snowboarders sitting in the snow while skiers take the hill .,1.9143163
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,Person snowboarding at a ski slope .,2.8940778
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,A person riding a snowboard jumps high over the snowy hill .,2.8927252
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg,a skier is throwing up snow as he skis off piste .,3.709744
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,a brown and black dog swimming in a river,3.5328312
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,"Two dogs , identical white with brown spots wrestle on jet black sand .",1.1996804
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,A large white bird flying over water .,1.3740187
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,A white birds lands swiftly in the water .,1.7260141
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg,a grey dog swimming through a river with a stick in his mouth,4.353673
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg,A homeless man stands with a sign next to orange construction cones .,1.2672231
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg,A girl is wear a green dress .,1.5282364
