image,caption,rating
http://134.100.15.200/flickr8k/Images/1174629344_a2e1a2bdbf.jpg, A group of people walking a city street in warm weather .,3.7302582
http://134.100.15.200/flickr8k/Images/1174629344_a2e1a2bdbf.jpg, People waiting to cross the street in front of a pharmacy with lit up sign .,2.8321886
http://134.100.15.200/flickr8k/Images/1174629344_a2e1a2bdbf.jpg, A man in a white uniform jumps while holding a basketball as another in blue blocks him .,1.2778459
http://134.100.15.200/flickr8k/Images/1174629344_a2e1a2bdbf.jpg, Two men walk through a city with words on the street .,1.6528085
http://134.100.15.200/flickr8k/Images/1174629344_a2e1a2bdbf.jpg, A woman writing while standing by men .,2.521236
http://134.100.15.200/flickr8k/Images/1220401002_3f44b1f3f7.jpg, A small dogs ears stick up as it runs in the grass .,1.3623637
http://134.100.15.200/flickr8k/Images/1220401002_3f44b1f3f7.jpg," "" A dog in a grassy field ",1.3359369
http://134.100.15.200/flickr8k/Images/1220401002_3f44b1f3f7.jpg, Two woman and a child look at each other while a night party scene goes on behind them .,1.8021896
http://134.100.15.200/flickr8k/Images/1224851143_33bcdd299c.jpg, A little boy is jumping into an outdoor kiddie pool,1.6792675
http://134.100.15.200/flickr8k/Images/1224851143_33bcdd299c.jpg, A little boy is jumping out of the pool .,1.4018573
http://134.100.15.200/flickr8k/Images/1237985362_dbafc59280.jpg, A little boy is jumping into an outdoor kiddie pool,1.3610654
http://134.100.15.200/flickr8k/Images/1248940539_46d33ed487.jpg, A young child with a dirty shirt is standing on a playground,1.991118
http://134.100.15.200/flickr8k/Images/1248940539_46d33ed487.jpg, Three women are posing together in front of a Christmas tree .,1.7239473
http://134.100.15.200/flickr8k/Images/1248940539_46d33ed487.jpg, A happy child dangling from playground equipment smiles at the camera .,2.0048134
http://134.100.15.200/flickr8k/Images/1248940539_46d33ed487.jpg, An older couple posing in front of a fountain for a picture,1.3388029
http://134.100.15.200/flickr8k/Images/1258913059_07c613f7ff.jpg, A crowd of people at an outdoor event,1.8348575
http://134.100.15.200/flickr8k/Images/1258913059_07c613f7ff.jpg, a young man jumping a back flip off of a concrete wall .,1.3044038
http://134.100.15.200/flickr8k/Images/1258913059_07c613f7ff.jpg, A man and a woman are walking past a car with a fancy symbol on the front .,1.3352304
http://134.100.15.200/flickr8k/Images/1258913059_07c613f7ff.jpg, A woman is reading literature and sitting on the front stoop of a building .,1.9078374
http://134.100.15.200/flickr8k/Images/1262583859_653f1469a9.jpg, A man wearing a dark blue hat sits on the ground and leans against a building .,1.3864098
http://134.100.15.200/flickr8k/Images/1262583859_653f1469a9.jpg, A young child is riding a purple bike .,1.9399135
http://134.100.15.200/flickr8k/Images/1262583859_653f1469a9.jpg, A kid in a blue top leaps into a raked pile of leaves in front of trees .,1.3077068
http://134.100.15.200/flickr8k/Images/1262583859_653f1469a9.jpg, A little boy with a blue helmet rides his bike with his feet on the handlebars .,1.8802009
http://134.100.15.200/flickr8k/Images/1262583859_653f1469a9.jpg, A cyclist in a helmet and yellow jersey .,2.7155836
http://134.100.15.200/flickr8k/Images/1267711451_e2a754b4f8.jpg, A furry dog attempts to dry itself by shaking the water off its coat .,1.939868
http://134.100.15.200/flickr8k/Images/1267711451_e2a754b4f8.jpg, A brown dog shaking off water .,1.9569243
http://134.100.15.200/flickr8k/Images/1267711451_e2a754b4f8.jpg, The large brown dog is chasing after the little brown dog .,1.7583597
http://134.100.15.200/flickr8k/Images/1267711451_e2a754b4f8.jpg, A dog running with a blue toy in its mouth .,2.269371
http://134.100.15.200/flickr8k/Images/1267711451_e2a754b4f8.jpg, Two dogs run down a dirt path in the forest .,2.223897
http://134.100.15.200/flickr8k/Images/127488876_f2d2a89588.jpg," ""The guy in the blue and white jersey is running ",1.4959161
http://134.100.15.200/flickr8k/Images/127488876_f2d2a89588.jpg," "" A dog in a grassy field ",1.7396975
http://134.100.15.200/flickr8k/Images/127488876_f2d2a89588.jpg, A dog fetches a ball in a field .,1.3998572
http://134.100.15.200/flickr8k/Images/127488876_f2d2a89588.jpg, A group of five adults stand posing in front of buildings .,1.3892226
http://134.100.15.200/flickr8k/Images/127490019_7c5c08cb11.jpg, A group of five adults stand posing in front of buildings .,1.2975172
http://134.100.15.200/flickr8k/Images/127490019_7c5c08cb11.jpg, People are standing around a scenic lookout on a sunny day .,2.217099
http://134.100.15.200/flickr8k/Images/127490019_7c5c08cb11.jpg, A woman holds a fat baby with sunglasses and a denim hat .,1.4535812
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg, A woman with holding a young girl playing with bubbles at a picnic .,1.8710585
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg, Little girl playing on a scooter in her house .,1.4983554
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg, A woman next to a dog which is running an obstacle course .,1.4027048
http://134.100.15.200/flickr8k/Images/1282392036_5a0328eb86.jpg, A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .,1.3208325
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg, A woman holding a black leash and a man looking down .,1.610595
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg, Two black dogs run through sand .,2.240533
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg, A person riding a snowboard jumps high over the snowy hill .,1.3975302
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg, People are watching a snowboarder perform a trick in the air .,1.3180826
http://134.100.15.200/flickr8k/Images/1287073593_f3d2a62455.jpg, An airborne dog on a leash with a woman .,2.3540835
http://134.100.15.200/flickr8k/Images/1287475186_2dee85f1a5.jpg, Two black dogs are dog paddling in a sparkling blue pool .,1.356812
http://134.100.15.200/flickr8k/Images/1287475186_2dee85f1a5.jpg, A swimmer is doing the backstroke in the swimming pool .,1.927119
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg, Boys in life jackets on a watercraft .,2.1357996
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg, a boy jumps into the blue pool water .,2.5582511
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg, A surfer rides a wave in a clear blue ocean .,1.7571397
http://134.100.15.200/flickr8k/Images/1298295313_db1f4c6522.jpg, A boy is about to jump into the water .,2.8131506
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg, A snowboarder jumps high in the air over a snowy hill .,1.8627818
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg, Person snowboarding at a ski slope .,1.4891924
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg, A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,1.4148501
http://134.100.15.200/flickr8k/Images/1311388430_4ab0cd1a1f.jpg, A snowboarder in the air over a snowy mountain .,1.8573742
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg," ""Two children ",3.010751
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg, A person on the beach beside the ocean at sunset .,3.4523382
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg, Two people walking along the beach at sunset towarn a group of people .,2.9087067
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg, A small girl is sitting on the cement dropping some chalk,1.9528573
http://134.100.15.200/flickr8k/Images/1322323208_c7ecb742c6.jpg, a dog on the beach .,1.8304147
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg, A man in a striped shirt is demonstrating a product .,1.7288775
http://134.100.15.200/flickr8k/Images/132489044_3be606baf7.jpg, A man and woman look back at the camera while standing in front of a red art structure .,1.3284943
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg, A person is hanging upside down from power lines .,1.3434571
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg, A crowd of people at an outdoor event,1.4270558
http://134.100.15.200/flickr8k/Images/1329832826_432538d331.jpg, An officer stands next to a car on a city street .,2.6915262
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg, People waiting to cross the street in front of a pharmacy with lit up sign .,2.1789474
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg," "" A woman crosses the street near a man ",2.3495412
http://134.100.15.200/flickr8k/Images/1332722096_1e3de8ae70.jpg, A woman is doing a backwards flip in front of a crowd of other people sitting on the sidewalk .,1.4050758
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, A young girl jumping over a railing or a ladder on its side .,1.3030298
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, A crowd of people at an outdoor event,2.2190123
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, A woman next to a dog which is running an obstacle course .,1.3154926
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, a middle aged man is standing next to a white wall underneath some catholic theme pictures .,1.3171145
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, A woman writing while standing by men .,1.3620049
http://134.100.15.200/flickr8k/Images/1339596997_8ac29c1841.jpg, A group of children gather around a white dog on the grass outside .,1.2847807
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg, Two redheaded boys in brown shirts stand on a table and are fighting with sticks .,1.3339247
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg," "" A woman in a red coat is smiling ",1.870673
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg, A young boy jumps around on a blue mat with a half-smile on his face .,1.8117645
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg, A person wearing a red jacket and helmet walks up near the large rock .,1.3586087
http://134.100.15.200/flickr8k/Images/1343426964_cde3fb54e8.jpg, Two children kneeling down with pirate hats on,1.5230412
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg, A little boy slides down a bright red corkscrew slide .,1.3620276
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg, A little boy is leaping in the air onto a water slide .,2.159467
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg, A kid in a blue top leaps into a raked pile of leaves in front of trees .,1.8536227
http://134.100.15.200/flickr8k/Images/1348304997_afe60a61df.jpg, A brown dog hops over a fallen tree branch .,1.3539611
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg, A man kneels in the wet sand at a beach near a dog .,1.973031
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg, A man in a brown sweater and a woman smile for their video camera .,1.5829804
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg, A dog is running along the beach beside the ocean .,1.8209535
http://134.100.15.200/flickr8k/Images/1352410176_af6b139734.jpg, a dog on the beach .,1.6698844
http://134.100.15.200/flickr8k/Images/1356796100_b265479721.jpg, A toddler girl in a swing is laughing .,1.3994575
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg, A grey dog walks on top of a fallen tree in the woods .,1.3144355
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg, A black dog jumping off a river bank near a wooded area .,1.3321663
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg, A man riding a brown horse poses in front of a mountain scene .,1.3434515
http://134.100.15.200/flickr8k/Images/136552115_6dc3e7231c.jpg, Person in blue jacket on a bike on a dirt course with people looking from behind a red and white barrier .,1.4262719
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg," "" A boy smiling ",3.0916042
http://134.100.15.200/flickr8k/Images/136644343_0e2b423829.jpg, A little boy in navy blue is running very fast .,2.201312
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, Several people on top of a mountain look down at the ground .,1.3607515
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, A group of people are sitting on the porch of a brick building .,1.4415522
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, A man wearing red shorts is holding onto the rocks beside the water .,1.8706379
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, A man scales a rock in the forest .,1.4730508
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, A person swimming in water nearby rocks and a small waterfall .,1.9774797
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, A person is standing on jagged rocks above the water below .,1.7955201
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, person rock climbing,1.3552965
http://134.100.15.200/flickr8k/Images/136886677_6026c622eb.jpg, Two people climb a rock overhanging water .,1.5687504
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg," "" A white dog runs along a path ",1.5777898
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg," "" A dog in a grassy field ",1.5050024
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg," "" A picture of Albert Einstein on a white bear statue ",1.2966355
http://134.100.15.200/flickr8k/Images/1386964743_9e80d96b05.jpg, Two dogs run down a dirt path in the forest .,1.4313283
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg, Two girls and a woman walking on the sidewalk,1.818799
http://134.100.15.200/flickr8k/Images/1387785218_cee67735f5.jpg, A blonde girl surfing down a sandy hill,1.6720554
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg, A woman in a red shirt with her arm raised .,1.7800536
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg, A girl in a black outfit with a red sash and a black headband has one hand on her waist and one extended straight out .,2.0560822
http://134.100.15.200/flickr8k/Images/1389264266_8170bc1c54.jpg," "" A man and a woman walking down a street ",2.6624193
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg, Three dogs running through water .,2.660801
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg, A black dog on a beach carrying a ball in its mouth .,2.6303947
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg, A white dog is running through the water onto the shore .,2.3674874
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg, A dog wading in the water with a ball in his mouth,2.7886443
http://134.100.15.200/flickr8k/Images/1392272228_cf104086e6.jpg, A black dog walking along a rocky terrain .,2.5739832
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg, A homeless man stands with a sign next to orange construction cones .,1.34487
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg, Three dogs running on a racing track .,1.3833797
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg, People at park sitting on benches and a woman taking care of her child in the stroller .,1.3519342
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg, A woman holding a camera .,1.3114169
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg," "" A man in a blue t-shirt holds a camera ",1.4894798
http://134.100.15.200/flickr8k/Images/1394368714_3bc7c19969.jpg," ""The legs and feet of people sitting on a wooden table ",1.7851598
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg, boy and girl make a sand castle,1.5152073
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg, A girl with a bucket of water is being chased by a boy with a bucket of water .,1.3582474
http://134.100.15.200/flickr8k/Images/1402640441_81978e32a9.jpg, A boy plays in the sand .,3.5541801
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg, A blueish green car on a dirt road splashing water on the left .,1.8555338
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg, Man falling off a blue surfboard in the ocean .,2.2444148
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg, A person swimming in water nearby rocks and a small waterfall .,1.9143561
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg, Two people having a picnic by the shore .,1.3728127
http://134.100.15.200/flickr8k/Images/1404832008_68e432665b.jpg, A tan dog jumps into water .,1.7763206
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, A person walks along the beach and leaves footprints in the sand.,2.9935353
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, A dog is running along the beach beside the ocean .,1.8292501
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, Two kids playing on a pebble beach by the water,2.63561
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, a dog on the beach .,1.9230748
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, A boy is on the beach with a paddle in his hand as he walks through the ocean water .,1.9638596
http://134.100.15.200/flickr8k/Images/1408958345_68eea9a4e4.jpg, A young girl holding a boogie board at the beach,2.3832393
http://134.100.15.200/flickr8k/Images/1415591512_a84644750c.jpg, A multicolor dog in a red collar crouching on the grass .,1.331006
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg, a person is sliding down a brick rail on a snowboard .,2.1964507
http://134.100.15.200/flickr8k/Images/1417031097_ab656bc4bd.jpg," ""Four people holding each others shoulders with a brown dog in front of them ",1.3410429
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg, A white dog jumps to catch a blue ball in a living room .,3.9948123
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg, A white puppy is running on a tiled floor .,1.9924688
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg, Large dog plays with two smaller dogs on grass .,2.157804
http://134.100.15.200/flickr8k/Images/1425069308_488e5fcf9d.jpg, A black dog and a white dog play in the street together .,2.6219797
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg, A black dog jumping off of a dock .,1.4450208
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg, The Asian girl wearing a pink and black striped top is walking next to the girl in the grey top .,1.3868245
http://134.100.15.200/flickr8k/Images/1427391496_ea512cbe7f.jpg, A dog standing on a beach .,1.8839717
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg, A person on the beach beside the ocean at sunset .,1.5662518
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg, A man wearing an orange cap sits on a white bench beside a blue trashcan .,1.3487253
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg, A person sits on a red bench to eat while another watches .,1.3504447
http://134.100.15.200/flickr8k/Images/1432179046_8e3d75cf81.jpg, two men sit on a chairlift .,1.3304065
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg, A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,1.3186396
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg, A mountain biker is racing through a shaded trail .,1.9923611
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg, A person is hiking to the top of a hill .,3.9378445
http://134.100.15.200/flickr8k/Images/1433142189_cda8652603.jpg, A person descends a rope from a cliff into the ocean .,1.4151571
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg, A grey dog walks on top of a fallen tree in the woods .,1.3290832
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg, A little boy in a striped shirt is standing behind a tree .,1.512636
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg, A man in a white uniform jumps while holding a basketball as another in blue blocks him .,1.3775835
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg, A man scales a rock in the forest .,3.2719815
http://134.100.15.200/flickr8k/Images/143688283_a96ded20f1.jpg, girl posing on tree,1.3777027
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg, Two girls in soccer strips are playing on a sports field .,2.8899682
http://134.100.15.200/flickr8k/Images/1446053356_a924b4893f.jpg, A woman riding a bike in a park,1.3719645
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg, A person walks along the beach and leaves footprints in the sand .,2.7829947
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg, A brown dog leaps into the air next to a black dog on a sandy bay .,1.7937825
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg, A dog is running along the beach beside the ocean .,1.9112223
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg, a large dog runs on the beach with something hanging out of its mouth .,1.6920111
http://134.100.15.200/flickr8k/Images/1456393634_74022d9056.jpg, a dog on the beach .,1.9722195
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg, A group of people walking a city street in warm weather .,1.3941205
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg, A crowd of people at an outdoor event,2.2142696
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg, Two women crossing the street on a cold day,1.2983764
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg, Two people on a motorcycle .,1.549563
http://134.100.15.200/flickr8k/Images/1461667284_041c8a2475.jpg, Two people stop on an empty city street .,1.3539693
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg," ""Two little girls ",3.4229841
http://134.100.15.200/flickr8k/Images/1467533293_a2656cc000.jpg, A group of children gather around a white dog on the grass outside .,1.3152685
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg, Rafting boat on river .,3.5213456
http://134.100.15.200/flickr8k/Images/1472230829_803818a383.jpg, A person swimming in water nearby rocks and a small waterfall .,1.9449989
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg, Snowboarders sitting in the snow while skiers take the hill .,1.9107515
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg, Person snowboarding at a ski slope .,1.9735066
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg, A person riding a snowboard jumps high over the snowy hill .,1.9894688
http://134.100.15.200/flickr8k/Images/1472882567_33dc14c8b6.jpg, a skier is throwing up snow as he skis off piste .,2.360947
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg, a brown and black dog swimming in a river,2.2829893
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg," ""Two dogs ",2.1271544
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg, A large white bird flying over water .,1.5847636
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg, A white birds lands swiftly in the water .,1.7525324
http://134.100.15.200/flickr8k/Images/1490213660_9ea45550cf.jpg, a grey dog swimming through a river with a stick in his mouth,2.4958146
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg, A homeless man stands with a sign next to orange construction cones .,1.3346148
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg, A girl is wear a green dress .,1.4200438
http://134.100.15.200/flickr8k/Images/1490670858_e122df2560.jpg, Two people sit on a large rock near a city street .,1.3255578
http://134.100.15.200/flickr8k/Images/1499581619_a5f65a882c.jpg, People walking down a sidewalk on a beach .,3.0998201
http://134.100.15.200/flickr8k/Images/1499581619_a5f65a882c.jpg, A black dog on a beach carrying a ball in its mouth .,1.3233128
